iteration,swarm,particle,feasible,violation,annual_carbon_offset,NPV_over_CAPEX,clearance,sp,p_rated,Nwt,wind_MW_per_km2,solar_MW,surface_tilt,surface_azimuth,b_P,b_E_h
1,0,20,1,0.0,-15124.95686966277,0.7326300932985265,44.297547019351285,311.4149582104735,10.666277589387214,13.082165490183566,1.222108555521981,41.43243734875226,61.14534961487106,177.2218106733627,116.58425799957,36.28016654945232
1,0,21,1,0.0,-54037.517096486394,0.5292119656284886,118.93728421363748,234.70351750375585,14.946173046501512,16.84950695317178,1.1858589951915581,158.92437115214403,28.801543574022105,173.00783365031387,125.89708043964903,33.917744388502854
1,0,22,1,0.0,-59614.34034122145,0.5595774941083762,79.18800279502636,339.62410487158326,9.103130522234537,40.91210752606537,2.6707234987535697,191.9745816852306,61.87394487490337,162.9304606268135,190.52670628800635,30.310809043725683
1,0,23,1,0.0,-34762.275347060706,0.22584680405963994,37.93358068545284,234.12991637879713,12.773010708959948,6.154822312453921,2.8672306789699844,102.19652968775607,33.6752982300803,177.81452546188865,69.97316713305175,25.124236472494076
1,0,24,1,0.0,-28890.093046541224,0.4947668189668058,105.02411665155546,218.8050969539253,12.760686607311712,10.943064785531899,7.451737130733343,97.33014947723994,50.88791806726581,160.99679017284473,46.0725966818079,21.570026103362366
1,0,25,1,0.0,-418328.57300624246,-2.15070591305775,49.11740116349512,350.46911124045005,16.479878807104477,38.68986289327463,9.133477657713401,44.181814025143154,49.69732229301659,185.06856413734613,193.1485481385012,14.51731096453176
1,0,26,1,0.0,-311853.3157926593,-3.542037140497625,36.49116579069915,216.04703076247966,5.246444443872113,46.828819255648575,7.02924891931819,163.4759950439334,25.355709517855416,185.1846099711796,31.5119479017766,21.482593453646423
1,0,27,1,0.0,-57928.53008719091,0.6171395832718305,117.52446537188915,340.2408392506545,10.072384277552684,48.27065695436743,3.0853146382408405,191.38419981066585,84.72399342358487,197.9521552411435,133.4806286360224,35.474366798498096
1,0,28,1,0.0,-103879.70428367828,-1.1888327591537906,42.23223129585764,335.83096885006694,14.268150378762858,5.595658599150477,4.1251016613899765,55.183946361188056,88.36464508364278,178.70221842239928,109.53044578975928,27.02101059035405
1,0,29,1,0.0,-24553.858962077975,0.7444570943845805,50.544306674257925,221.90404346969584,17.331765997913685,13.543156035624108,5.601870842918104,68.13389492570568,8.806003604463065,201.731491045301,195.12550802416345,38.59004769026801
1,0,30,1,0.0,-21702.856556261042,0.30148050000679627,109.72110491432969,323.84757323178223,9.997177280429629,8.649562549459855,4.665170542724266,69.47980416906026,11.923887128218468,153.20563090720952,150.60698555790418,4.4113885105011175
1,0,31,1,0.0,-101368.25492800113,-0.5870802137891561,94.76388233530538,223.51146326406,6.192831238801336,9.032136540737241,7.04843026618523,71.71242567498362,37.84855200120886,183.44212747943502,174.8992112891829,30.17359345760782
1,0,32,1,0.0,-160444.50357335844,-2.487428955913107,39.736069576258615,221.03724788658042,5.8306148063179695,18.57193855164241,3.3590633431571044,107.54389635608155,61.49532019929124,191.73752673833144,71.03339238479,17.677370412404336
1,0,33,1,0.0,-253032.88431414688,-2.9685317484374503,29.926605791059334,326.16728196904296,5.852721146498604,36.36487587762443,8.00825856346993,162.15928551428803,23.348030791081943,172.42878827595368,125.76793433535002,13.821588487280813
1,0,34,1,0.0,-118702.82539766173,-0.854314797974206,50.79380791396776,231.52868482970234,11.897838256340112,7.007553556435134,8.198162961135562,43.082595987727565,46.695163394837344,168.40860597271177,123.95773078964758,38.539600270003305
1,0,35,1,0.0,-45546.67534057651,0.6292336894494375,81.01272689016042,205.65798972087856,11.456036592620919,27.95075835432126,5.825597452331068,145.83672680265244,24.983648795858947,157.7316339279792,90.68162177847698,38.43060602065416
1,0,36,1,0.0,-352942.4393821736,-2.1966782229623893,30.58439809259292,344.6374327885179,13.157089251159896,25.561013974059463,8.938372692069006,107.96267350065959,65.17508729503889,173.94151930218612,182.7279907221724,28.840900726884186
1,0,37,1,0.0,-21413.125817525342,0.8604757066495519,86.95842596755683,252.43526424913904,16.351679641053337,33.62274749512136,3.160182460417386,57.291599822493595,71.67523270655985,207.54999618211335,102.46498890680772,25.275429951652658
1,0,38,1,0.0,-49680.56169253227,0.7304849151579279,104.349490861291,273.1557525366171,19.278117152491042,30.90880229201926,8.386904086311834,184.50343213016552,73.3971436891712,159.56486780693734,133.20171903110605,18.343633310308377
1,0,39,1,0.0,-54397.289726184514,0.5306904551441558,16.898424722568027,267.8451603023747,8.880261003341115,43.20672387928298,1.2997416389202656,193.0270627167905,31.983196362473667,171.40241342415257,22.93913048306742,10.668363708502621
1,1,0,1,0.0,-313001.6324599934,-3.84197976691813,54.13854508839696,348.6866267684342,6.49422395331907,47.53856900655858,8.825396774919689,107.2076074742838,29.403079359143405,163.9646477567434,130.6036471658374,5.190685293118202
1,1,1,1,0.0,-21454.182556808046,0.4351386966383735,11.716667089151104,268.60731559971805,6.0211111096208025,16.337344471074182,2.9904482381147544,73.04250293288483,11.794970809373197,150.72217337385925,40.78717348497466,26.265289342458924
1,1,2,1,0.0,-25957.921444013613,0.5379900761068999,117.16818340998553,358.45520024974303,11.135811430595924,12.33294917209724,6.7488558162987635,113.35190891328531,89.04687995559883,153.91825242910681,160.98219889648635,14.382345903933782
1,1,3,1,0.0,-338158.55376858206,-2.8559808952629178,36.556048208423135,306.00073144522815,8.690947774864467,34.963660290163446,5.655776654820599,102.09512803409439,49.921902779527706,167.22309119517777,147.1834471291362,18.934847296008307
1,1,4,1,0.0,-183747.9502921476,-0.9732253494809798,49.66001165344815,332.5851063289181,18.87450367929788,7.0703289899283615,3.09364293546789,89.24829281373576,73.34698314332226,209.12948565859784,194.41490684066332,36.578140439797366
1,1,5,1,0.0,-111551.28454335625,-0.691307233240804,42.62118915704329,358.72179894631586,8.741300615846768,9.76577696970045,9.558573499498547,69.68144342957638,62.07914385699754,153.50138153883532,151.52763784294572,35.74192764401823
1,1,6,1,0.0,-403998.64225213643,-2.8543397457238875,39.968058501255875,260.6491033723886,10.61444274981374,38.69547158930599,3.1402651828513495,59.21502683809931,40.43624838189643,168.26810444263918,171.05404200655744,12.558705736562995
1,1,7,1,0.0,-445173.0728920105,-2.044488591236763,65.26284032381875,350.81337595166883,14.509965466169911,44.028023245810914,9.461887204192905,157.63002652067985,62.961755420227625,208.07793399625362,198.9921421365823,20.265580576111347
1,1,8,1,0.0,-51869.84096475468,0.3694084131300309,17.79567560026292,246.847045030483,7.285320585315957,23.78688686582053,2.181603956259304,132.70002668354994,34.45272532420687,203.7231530572926,194.20304092373033,23.687856460099198
1,1,9,1,0.0,-382062.148803803,-2.7701803809812966,40.230592685435624,294.75686700189385,18.451417373366148,23.303000562608673,5.968704490227737,76.1809704930448,40.989973450502426,174.10281212277593,64.71442371493478,22.2111898177111
1,1,10,1,0.0,-417272.2128677319,-2.512986423587914,44.14189085777926,259.6855782209196,12.874556633813963,38.77677603180444,4.0015671921214775,187.1069903255298,77.60866921523122,152.9214177585317,65.6556543662281,20.06087845573127
1,1,11,1,0.0,-458185.42231605167,-1.827370738364798,21.50906776167215,255.75615824535953,16.10146288426524,35.623151651427165,6.601459857094044,150.78982846279877,18.443131826373158,170.50188689188394,141.72364680994332,35.652451469127776
1,1,12,1,0.0,-32024.444620911727,0.5055721364250656,69.80458592109048,245.23194415128586,5.453528870089739,36.965157303839604,1.0709569315759633,93.35544186956923,47.74834931065036,205.32668770603158,36.10901810592202,18.613923590858214
1,1,13,1,0.0,-19910.355649825506,0.7660936184084295,12.674451968117355,254.81775749465444,14.333465882596924,17.558057670286928,2.8877495469007157,49.66954966560592,51.94262196183076,191.71620035428117,140.95228530724802,38.15899674593827
1,1,14,1,0.0,-369542.01868775766,-2.868817947429473,10.297353528285297,303.5514646230458,14.005883556464592,31.493282448662967,9.664932878562182,32.86818447290675,62.68341876313051,198.8207189821118,111.76529539188515,16.022735305485128
1,1,15,1,0.0,-16893.77776672022,0.8284977961070544,96.99241795501455,215.55886810118795,11.630534565948878,28.39785685568772,7.245607698410928,45.45057444550961,20.498355138407486,174.61809376140752,132.19304114362353,35.93058812382703
1,1,16,1,0.0,-71043.99131607884,0.7432033862116241,78.07087850655141,221.3538353495895,19.708701991809235,44.23035806399718,5.524486850307916,186.79915690542762,48.72427143814222,205.3983640733498,169.38152634860177,38.858310770594706
1,1,17,1,0.0,-28670.452340110332,0.6214845446547512,111.17610918559743,205.7654107885711,7.6215800624140995,22.51106046955336,9.569284275658788,81.00491631090803,14.442087949884094,203.1782799651936,100.35099478697653,36.68352139675574
1,1,18,1,0.0,-118085.81753103882,-2.085369737178384,27.625351295215758,305.77880184129594,11.603956292442376,8.441904606362844,7.268168301872505,72.05778844165613,3.5653970321565955,153.59665789497438,30.99413667202172,36.67838646946142
1,1,19,1,0.0,-65211.38672910385,0.5129751270285,91.38723096120111,343.6899771541976,15.08873466944782,28.80229680638974,3.7400172791264046,199.6535827258745,32.59701530454504,178.23893695283456,88.08413148622311,39.26296945607651
1,1,20,1,0.0,-170984.98185638065,-2.0317001470832405,29.212422393450634,252.47808014529275,15.205229990225023,7.844342825238379,6.465244366103869,111.19990548899074,25.559997908589096,164.30479685544347,112.61229379377622,17.24539289933349
1,1,21,1,0.0,-32508.20210073134,0.6263572626759762,60.21718803889209,253.9963810822784,19.55740540393966,11.004774428552182,1.8712355786053678,88.37659389445574,53.19242107834421,189.5505883110017,91.50621449024757,39.97400778119816
1,1,22,1,0.0,-411153.65722447983,-2.4891647122259455,48.70822958123468,315.4250668735924,14.563740417961894,41.58742384613573,9.78603097108438,181.26492159574184,68.81057769219377,191.89490866909745,80.38967054166193,9.316680815441465
1,1,23,1,0.0,-394029.69844886265,-2.4769000280915696,16.889960336579072,238.70427267223758,11.484222217719479,28.48983231334921,7.957751986493845,192.9859569196208,10.558843234632992,156.42024841162748,126.14505014243913,30.834330662102545
1,1,24,1,0.0,-20893.50176398697,0.8133369471009854,103.29654183816834,349.73313283468616,19.75139363390963,22.991076150103666,4.423016651748158,55.1274750385363,61.64409948152035,189.40571750645023,175.1712672532173,7.501287812355063
1,1,25,1,0.0,-134153.36533669598,-1.2496170464127345,64.7554598607876,292.9731087475301,8.623355600598776,12.606143275812258,8.736227527776594,39.95093678004499,42.35588135262656,156.95004007805312,102.27057703964613,39.278643748323134
1,1,26,1,0.0,-156496.73939089052,-1.484136397897237,56.60769888010201,337.13998680073075,6.759733462747908,17.206343454283886,4.634134666006011,97.96806380158623,60.42451308031378,170.68308764253047,148.47803631380293,27.01072837211413
1,1,27,1,0.0,-162958.817931243,-2.605821413093161,53.90772597802504,269.0816204246911,14.217915497154811,8.151898556509009,8.401660645201213,141.0815973893183,65.37082179760517,182.21538006494342,39.885879978514055,18.581282078690197
1,1,28,1,0.0,-46109.73651552889,0.3170498936799716,54.59109411334117,251.3668784069147,5.44925487357124,38.17644091684148,1.9880601225625063,133.07238261766446,63.28957468204942,188.08717937602168,192.6456053560355,7.71873358306499
1,1,29,1,0.0,-29694.063455958556,0.733781998433691,105.38838750157191,204.67043757582613,13.023752823906259,23.190962807266644,5.717654743543823,92.06697910020166,17.151022344606126,151.1473738469214,113.26696648241138,34.339967056654324
1,1,30,1,0.0,-14574.350337650023,0.5034000903468917,51.05375513192736,235.65821088239684,6.207980052077661,8.838991540341652,2.9925680166349498,47.00239035666438,23.853572852803385,153.9689677270173,31.808876097786616,34.825942466420145
1,1,31,1,0.0,-23667.091399904213,0.8057147274329046,27.833228677971654,289.5491849317517,16.60183316673546,25.538430440257997,2.3803199007341114,63.931344160419435,38.96857856530627,181.69404535071214,82.89925256873627,32.13326560844781
1,1,32,1,0.0,-307514.9457928522,-2.7330055039856305,92.61238137420384,348.35388917969885,5.434288235404408,45.306108104459156,4.533119096159359,179.32332421459898,62.17062985408766,209.2409254244381,156.67084130900025,17.123606535884317
1,1,33,1,0.0,-230493.2561501875,-3.294037896371226,65.11694901182273,260.2222648310962,10.473677540318572,16.74070247214769,5.463732658361226,145.8957906617914,24.960624417471916,181.4627886646332,41.12845295070029,9.754430326750887
1,1,34,1,0.0,-84921.95172859154,-0.6461581816880257,15.148699018340762,355.31703084330127,5.057905272653916,13.036098562594534,6.515800778052931,43.8328318050619,79.3706852787149,193.1772094705373,193.95019485882082,22.274879700667537
1,1,35,1,0.0,-417948.16215174925,-2.3204351922686084,43.044405147433594,287.92009164724345,18.9622807594696,28.434264675883725,3.4048632867608677,179.15779415960034,33.47268736612152,150.08300099993994,64.58330404861687,15.456406330374246
1,1,36,1,0.0,-49695.820169294704,0.5624365856728867,104.46552150550923,273.3605067306312,11.668809317169512,20.124601987994932,8.926103107423717,190.65455207986653,89.27012962391665,172.6044760176592,193.90654021289083,32.507664506712445
1,1,37,1,0.0,-154364.73917302935,-1.045026105922745,84.32580624086935,239.1823167072159,8.246858914163147,12.472152103456054,9.304809492028289,79.99303260513824,40.77848209039906,179.63747003923342,160.07088718104575,34.392458615908865
1,1,38,1,0.0,-18462.850878043773,0.9208430022212148,25.29799712634741,268.3046976337718,17.642823317531857,41.81149875901273,1.9217238260717475,56.58516930755371,27.377882243946704,154.52154414500043,96.43934051130672,7.874237385384949
1,1,39,1,0.0,-56476.706218198495,0.13059408295474162,72.50393530368295,239.449110369785,13.946495980244341,10.288653930663695,9.7829548157668,188.53540465574787,35.26172447081992,164.53071564756513,65.0716783136431,21.402167267286114
2,0,0,1,0.0,-404079.04463385115,-2.584342705952524,56.2012637305478,320.6890873717528,13.656322856101585,27.97506604948034,5.592492922202922,149.75208712605613,50.832061161538164,201.0189088872524,200.0,20.525163915128893
2,0,1,1,0.0,-30446.009481258054,0.8237573677027827,80.37242534920158,316.6231871604647,12.666067661717316,50.0,1.9657053081424505,78.81198094926192,19.819655769629314,198.86983048703,196.06821517097308,28.12043733688549
2,0,2,1,0.0,-58908.30708846109,0.4597634745290008,100.53394822043268,302.4045278333217,12.236769255260002,31.123812932890495,3.864469832820399,160.08488952259475,30.901795866814176,210.0,149.9326979150129,14.024981386471996
2,0,3,1,0.0,-51564.28286961174,0.6165390985666259,61.101117331508966,295.73238457778183,13.72784297081752,31.711816763465944,2.9691082039271963,139.91176024385695,51.06999598383712,184.92377472910258,179.67417907271798,23.764638672577025
2,0,4,1,0.0,-261416.53173417985,-2.5403994267974794,71.54586906311647,264.8903615309739,12.464467938908973,15.51864398762006,6.397656613879483,157.81223562707828,28.174107060897526,169.7355778592912,112.7771031663531,18.027382440469758
2,0,5,1,0.0,-32716.200854518174,0.658606008494402,83.66675085934241,302.17624215397126,17.715063150501976,18.59201648366126,4.386010644686381,91.42261804044936,43.21328441347474,177.19749615238692,113.53120174603691,17.364912493750666
2,0,6,1,0.0,-192652.52427840067,-2.276775863327268,48.00513945500881,249.66002258628882,13.418710662253734,9.871485382867805,4.212204425735656,121.38386336370785,55.88939068631416,167.82607654758368,200.0,8.62609802291839
2,0,7,1,0.0,-24900.67642200756,0.8127434714130964,95.41054115147354,283.632514883194,16.651416322855056,28.59998978149997,6.533096197060953,70.66192468323452,42.24442804600387,169.21179367279012,109.30523555398608,15.474197882352787
2,0,8,1,0.0,-326591.49779498513,-2.594473914197447,66.97814973333736,295.057145207978,8.962212445231765,32.11307052949094,6.5004122061503695,84.3244610446259,48.92439758170717,167.6364306455065,113.3619020064964,30.25466311274371
2,0,9,1,0.0,-276271.85529991717,-3.664980229849985,43.23528605120225,306.1768489044013,6.760118487437471,38.089583803952046,3.9100013398897877,61.05587887152597,62.029235423036695,153.3523966753304,164.24117390412357,4.0
2,0,10,1,0.0,-423492.10452762013,-2.334611220555167,62.55981904758531,275.20127571074636,13.027910331838925,39.29848453028472,4.638735600389606,93.94674685103227,43.34672785429469,180.89255569070824,96.1546938753113,31.098964414611462
2,0,11,1,0.0,-386066.36876200465,-2.5049351871507604,64.84564734889942,303.42538759538047,13.65664545251754,27.384662788481016,6.524180377322296,83.41188685476001,61.299287740004544,172.8763723581515,178.724637236527,21.731137242799573
2,0,12,1,0.0,-41446.678260014094,0.77124521380544,87.10302513417278,293.80019314988306,16.34125452084836,41.205195827717354,3.2641649918829696,129.08369206746823,19.727387847840017,156.09448900047295,174.8312367486833,9.536947789844216
2,0,13,1,0.0,-167816.91051990274,-1.8954990561567298,55.98169718987256,282.958417091453,6.302138908900179,18.859117638840168,4.50340262891488,96.44836941218944,46.67671823795362,177.19204919142803,157.4804076859508,17.510254805190424
2,0,14,1,0.0,-381216.2547023335,-2.2563388295671327,86.62012554361694,290.2906673725957,8.537973878984403,39.32629270305281,7.205107364727704,115.66105920186226,27.0204198581071,193.1689568246804,160.85824249331623,32.75849223644319
2,0,15,1,0.0,-45215.51158336143,0.21045391990466422,19.650249340228378,336.00147013694357,5.821438720133186,32.00448311688495,2.1031088707589234,140.16139898477985,54.908563828868466,172.1460443168756,129.29299350067993,9.963883112542891
2,0,16,1,0.0,-408248.6310789258,-2.640427684461994,75.44025907381221,284.1059089923576,12.830833992055219,34.987204666788315,7.979693545025973,141.48656820674387,1.7775159844699806,161.4690240750887,146.90105068451788,13.456447993284481
2,0,17,1,0.0,-166792.70954073773,-2.7341866106929027,53.022101756921444,240.69407813428057,9.086601964286697,14.83348075072763,8.542494828562461,44.54921379062384,49.08165126272124,193.68487760793545,146.93495657576955,5.731390001959653
2,0,18,1,0.0,-256659.2048501532,-2.576003709422104,50.1163572147704,313.94587244355745,10.658428829062514,20.63672575549103,10.0,100.37421251420233,58.409841019698526,173.39459858127427,155.62561201932613,15.03834964710258
2,0,19,1,0.0,-288109.77311884257,-3.5703107787787585,36.50297937829433,265.5749998360195,6.6232339140586385,38.496757549277014,5.855957155443588,79.37799746498641,38.46731651759909,162.50488401969733,66.44524885829762,12.438998520092348
2,0,20,1,0.0,-23259.429794191703,0.6701065609076062,47.63525433639044,287.6040754848542,9.83649531638078,17.133224690789085,1.0,67.52608263170703,55.86032343131757,165.2218106733627,140.17985134807546,29.08016654945232
2,0,21,1,0.0,-41682.0044502637,0.6228259439537599,96.93728421363748,266.70351750375585,14.034798765766828,20.75152171090661,2.805418818152788,124.92437115214403,46.801543574022105,161.00783365031387,161.89708043964902,26.717744388502854
2,0,22,1,0.0,-352450.90174930874,-2.404101909433375,57.188002795026364,342.5948235682363,6.712525455283565,45.16895436378314,4.433612964377183,200.0,58.16680928806298,150.9304606268135,198.49368494457576,23.110809043725684
2,0,23,1,0.0,-191297.0936398972,-2.368275148172235,41.41240005299815,266.12991637879713,9.773010708959948,15.15482231245392,3.4501755811629127,75.50399462765449,44.55895290424355,165.81452546188865,105.97316713305175,17.924236472494076
2,0,24,1,0.0,-254126.09858079514,-2.8235806824574268,83.02411665155546,241.02640004318278,10.30836669232435,19.9430647855319,5.651737130733343,80.65094923725853,56.38186691733397,163.14193395494,82.07259668180791,14.370026103362367
2,0,25,1,0.0,-390866.1586204118,-2.786424844626948,41.630786605942504,318.46911124045005,13.479878807104477,35.21636003085398,7.333477657713401,45.095233021601786,48.018501423463,173.06856413734613,195.7049032784774,10.043342168605605
2,0,26,1,0.0,-243034.0760502795,-3.2740659611031924,44.11218373301167,248.04703076247966,5.006757103804876,37.828819255648575,5.9414065686102,129.4759950439334,43.355709517855416,182.63876566882345,67.51194790177661,14.282593453646424
2,0,27,1,0.0,-346393.88886765274,-2.2704102834994346,95.52446537188915,310.754892583819,7.153170846944475,39.27065695436743,3.5735870548121476,166.24148549567428,66.72399342358487,185.9521552411435,153.815404992239,28.274366798498097
2,0,28,1,0.0,-195134.7598384461,-2.0401657007217313,39.42733647780628,324.5066309706384,11.268150378762858,14.595658599150477,5.024471272312444,66.2560165481406,70.36464508364278,170.16102401271309,145.53044578975928,19.82101059035405
2,0,29,1,0.0,-385083.5254671532,-1.8789974484159164,38.165685650006864,253.90404346969584,14.331765997913685,22.543156035624108,3.8018708429181043,75.15607989778621,26.806003604463065,189.731491045301,199.8259691376247,33.24254362808963
2,0,30,1,0.0,-149282.5070196929,-2.7854243844026585,87.72110491432969,341.3432150880439,6.997177280429629,17.649562549459855,4.612999844571441,82.34054903925868,29.923887128218468,150.0,156.66615701563043,4.0
2,0,31,1,0.0,-153223.95343581605,-1.2336676250601382,72.76388233530538,255.51146326406,5.983516008376661,18.03213654073724,5.24843026618523,58.34287660692574,43.97085010799147,171.44212747943502,194.31880277307775,22.97359345760782
2,0,32,1,0.0,-181180.10960352447,-2.6571811430905203,49.27476774852944,253.03724788658042,8.83061480631797,15.85016085707324,3.8078278562606456,73.54389635608155,71.16424510125962,179.73752673833144,107.03339238479,11.093306619921286
2,0,33,1,0.0,-336457.3836136117,-3.5489588186576464,22.15213274009519,296.039862369269,8.852721146498604,34.458434521954736,6.509609736844657,128.15928551428803,41.34803079108194,162.0287203506942,161.76793433535002,6.621588487280813
2,0,34,1,0.0,-193916.25497185928,-1.4627751587165396,34.11484929366149,228.47417897781224,8.897838256340112,16.007553556435134,6.398162961135562,64.7334391769042,44.92791400354011,160.08692312581965,159.9577307896476,31.339600270003306
2,0,35,1,0.0,-297274.2897519594,-2.2123637188350176,59.01272689016042,237.65798972087856,8.456036592620919,26.303326473192485,4.025597452331068,136.28876918447813,42.98364879585895,158.27802743266065,126.68162177847698,31.23060602065416
2,0,36,1,0.0,-363410.9556776502,-2.5690758661695168,49.17148894561838,315.9080498429615,10.157089251159896,33.84069331232794,7.138372692069006,73.96267350065959,53.8396534514392,169.5078717046196,190.35773194535452,21.640900726884187
2,0,37,1,0.0,-26944.850866123365,0.7941520963708608,76.38287036520421,265.90060485344947,13.351679641053337,36.09619729759191,4.960182460417386,68.55764881492014,53.675232706559854,195.54999618211335,138.46498890680772,18.07542995165266
2,0,38,1,0.0,-44628.56166188188,0.7461602650860832,82.349490861291,297.2985196523909,16.278117152491042,38.364135499388055,6.586904086311834,150.50343213016552,55.3971436891712,152.94490184121588,169.20171903110605,11.143633310308378
2,0,39,1,0.0,-43506.61102347653,0.3444157683957169,38.89842472256802,299.8451603023747,5.880261003341115,38.984305775930146,2.708374203492425,159.06686734338905,42.10119954757518,159.40241342415257,58.939130483067416,4.518860730751165
2,1,0,1,0.0,-373482.93880577653,-3.1016240422095045,43.81640958731314,360.0,9.49422395331907,50.0,9.399014781869793,95.58788986320246,38.178627463255566,175.3662357744319,130.56146941408173,12.390685293118203
2,1,1,1,0.0,-251625.02753952696,-3.0692627598050084,33.7166670891511,287.093906422324,9.021111109620803,25.337344471074182,4.790448238114754,39.04250293288483,20.3176931261055,162.72217337385925,76.6620247168337,19.065289342458925
2,1,2,1,0.0,-24644.122359798737,0.6903508495525879,95.16818340998553,360.0,14.135811430595924,19.905985021674816,8.548855816298763,79.35190891328531,71.04687995559883,165.91825242910681,149.84687023739264,15.202330435045695
2,1,3,1,0.0,-379601.89235425676,-3.0696717970866487,29.912542074943858,319.01589575196914,11.690947774864467,36.15855861637491,4.5359097968728825,68.09512803409439,53.968304916873095,168.21738184273804,154.08708603477731,11.734847296008308
2,1,4,1,0.0,-327179.6376822861,-1.8809175973140857,42.26064550266167,318.9310943502977,17.95162102137665,16.070328989928363,4.89364293546789,61.462672888164235,55.34698314332226,197.12948565859784,200.0,29.378140439797367
